user_id;Name;;Category1;;Place;City
454;rosalina;;Culinary;;Desa Wisata Pulesari;Jogja
455;qing;;History;;Tebing Breksi;Jogja
456;aayush;;Culinary;;Taman Tabanas;Semarang
457;katherline;;History;;Wisata Alam Wana Wisata Penggaron;Semarang
458;subham;;Culinary;;Candi Ijo;Jogja
459;johnallen;;Culinary;;Pantai Krakal;Jogja
460;mehma;;Nature;;Watu Lumbung;Jogja
461;nelvie;;History;;Geoforest Watu Payung Turunan;Jogja
462;miloslav;;Nature;;Pantai Sundak;Jogja
463;shaneya;;Tourist Attraction;;Grand Maerakaca;Semarang
464;kyrion;;Culinary;;Pantai Sundak;Jogja
465;rillia;;Culture;;Pantai Patihan;Jogja
466;ladwig;;Nature;;Embung Tambakboyo;Jogja
467;lubnah;;Culinary;;Watu Gunung Ungaran;Semarang
468;hylie;;History;;Masjid Kapal Semarang;Semarang
469;regionald;;History;;La Kana Chapel;Semarang
470;nicolemarie;;Culture;;Candi Gedong Songo;Semarang
471;arine;;Tourist Attraction;;Bunker Kaliadem Merapi;Jogja
472;ivanell;;Culinary;;Wisata Eling Bening;Semarang
473;amiyaah;;Tourist Attraction;;Lawang Sewu;Semarang
474;glenton;;Tourist Attraction;;Puncak Gunung Api Purba - Nglanggeran;Jogja
475;tadajah;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
476;rinalda;;History;;The World Landmarks - Merapi Park Yogyakarta;Jogja
477;mathue;;Nature;;Candi Ijo;Jogja
478;corron;;Culinary;;Pantai Marina;Semarang
479;unders;;History;;Gua Maria Kerep Ambarawa;Semarang
480;lasheia;;Culinary;;Desa Wisata Sungai Code Jogja Kota;Jogja
481;gaynell;;Culinary;;Bukit Wisata Pulepayung;Jogja
482;meixi;;Nature;;Puncak Gunung Api Purba - Nglanggeran;Jogja
483;dearion;;Culture;;Semarang Gallery;Semarang
484;rovshan;;Culinary;;Wisata Lereng Kelir;Semarang
485;ecka;;History;;Kampoeng Djadhoel Semarang;Semarang
486;brittanii;;Culinary;;Grand Maerakaca;Semarang
487;earling;;Culinary;;Monumen Palagan Ambarawa;Semarang
488;sigifredo;;Nature;;Selected Places;Jogja
489;idanell;;History;;Kawasan Malioboro;Jogja
490;tytionna;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
491;kledi;;Tourist Attraction;;Tugu Pal Putih Jogja;Jogja
492;filoftea;;History;;Goa Pindul;Jogja
493;grau;;Nature;;Kampung Wisata Kadipaten;Jogja
494;sheliyah;;Culinary;;Semarang Chinatown;Semarang
495;falisha;;Culinary;;Obyek Wisata Goa Kreo;Semarang
496;fonville;;Culinary;;Galaxy Waterpark Jogja;Jogja
497;faizan;;History;;Gembira Loka Zoo;Jogja
498;ceji;;Culture;;Waduk Jatibarang;Semarang
499;danielee;;Nature;;Pantai Samas;Jogja
500;jaring;;History;;Jurang Tembelan Kanigoro;Jogja
501;sylvine;;Tourist Attraction;;Puncak Segoro;Jogja
502;jancsi;;History;;Kampung Pelangi;Semarang
503;deewan;;Culinary;;Air Terjun Semirang;Semarang
504;manoj;;Culture;;Museum Kereta Ambarawa;Semarang
505;danilyn;;Culture;;Kota Lama Semarang;Semarang
506;lochloinn;;Culinary;;Sam Poo Kong Temple;Semarang
507;jekia;;Tourist Attraction;;Kebun Teh Nglinggo;Jogja
508;mareily;;Culture;;Waduk Jatibarang;Semarang
509;martel;;Culinary;;Pantai Cipta;Semarang
510;jascha;;Culture;;Pantai Krakal;Jogja
511;tristan;;Culture;;Kota Lama Semarang;Semarang
512;quazi;;Nature;;Lava Bantal;Jogja
513;ilai;;Nature;;Monumen Palagan Ambarawa;Semarang
514;christler;;Culinary;;Goa Pindul;Jogja
515;konnah;;Culinary;;Pantai Patihan;Jogja
516;jalycia;;History;;Puncak Kebun Buah Mangunan;Jogja
517;clinten;;Nature;;Taman Pelangi Yogyakarta;Jogja
518;rosaleta;;History;;De Mata Museum Jogja;Jogja
519;piggy;;Culinary;;Hutan Pinus Kayon;Semarang
520;khahlil;;Culture;;Semarang Gallery;Semarang
521;madgline;;Tourist Attraction;;Kampoeng Kopi Banaran;Semarang
522;wanders;;Nature;;Taman Pandanaran;Semarang
523;glynna;;History;;Kampoeng Djadhoel Semarang;Semarang
524;hales;;History;;Pasar Kebon Empring Bintaran;Jogja
525;heuerman;;Nature;;Kampung Wisata Taman Sari;Jogja
526;blaklee;;Tourist Attraction;;Bukit Lintang Sewu;Jogja
527;micklos;;History;;Kampung Tematik Jawi;Semarang
528;oxley;;Culture;;Wisata Eling Bening;Semarang
529;dimario;;Tourist Attraction;;Taman Pelangi Yogyakarta;Jogja
530;couey;;Culture;;Tebing Breksi;Jogja
531;dilts;;Culinary;;Sam Poo Kong Temple;Semarang
532;ayanda;;History;;Pasar Kebon Empring Bintaran;Jogja
533;billybob;;Culture;;Pantai Krakal;Jogja
534;routhier;;Culture;;Galaxy Waterpark Jogja;Jogja
535;tavarion;;History;;Wisata Eling Bening;Semarang
536;shanikka;;Nature;;Sindu Kusuma Edupark (SKE);Jogja
537;baneet;;Culture;;Pantai Depok Jogja;Jogja
538;tela;;Nature;;Kampung Pelangi;Semarang
539;figuero;;History;;Pantai Glagah;Jogja
540;jebidiah;;Nature;;Semarang Chinatown;Semarang
541;estes;;Tourist Attraction;;Pantai Baruna;Semarang
542;antiwan;;Tourist Attraction;;Pantai Baruna;Semarang
543;tuljo;;Culinary;;Grand Maerakaca;Semarang
544;colten;;Tourist Attraction;;Kota Lama Semarang;Semarang
545;mafumi;;Culinary;;Wisata Kalibiru;Jogja
546;vu;;History;;Saloka Theme Park;Semarang
547;tavarese;;Tourist Attraction;;Kebun Teh Nglinggo;Jogja
548;boby;;Culinary;;Jurang Tembelan Kanigoro;Jogja
549;isys;;History;;Kampung Wisata Kadipaten;Jogja
550;caeleb;;Tourist Attraction;;Tugu Muda Semarang;Semarang
551;odhran;;Nature;;Taman Pelangi Jogja;Jogja
552;elliston;;Culinary;;Pantai Baruna;Semarang
553;haykaz;;Culinary;;Pantai Nguluran;Jogja
554;joresa;;Tourist Attraction;;Flower Farm Setiya Aji;Semarang
555;kaysin;;Culture;;Kampung Wisata Kadipaten;Jogja
556;danalee;;Tourist Attraction;;Monumen Sanapati;Jogja
557;jaceson;;Nature;;The Lost World Castle;Jogja
558;jewelya;;Tourist Attraction;;Puncak Kebun Buah Mangunan;Jogja
559;luchiano;;Tourist Attraction;;Selected Places;Jogja
560;kalil;;Culinary;;Pantai Kukup;Jogja
561;hrutkay;;Tourist Attraction;;Pasar Beringharjo;Jogja
562;shaddy;;Nature;;Candi Prambanan;Jogja
563;dequone;;Nature;;Lava Bantal;Jogja
564;raheeb;;Tourist Attraction;;Grand Maerakaca;Semarang
565;rodan;;Culinary;;Benteng Pendem;Semarang
566;tunnicliff;;Nature;;Pantai Wediombo;Jogja
567;tharron;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
568;masaji;;Culinary;;Old City 3D Trick Art Museum;Semarang
569;elda;;Nature;;Kampoeng Rawa;Semarang
570;yolisma;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
571;meneses;;Culinary;;Taman Pandanaran;Semarang
572;brennden;;Culinary;;Puncak Segoro;Jogja
573;kacen;;Culinary;;Kampung Pelangi;Semarang
574;grainne;;Culinary;;Selected Places;Semarang
575;tzanko;;Culinary;;Kampoeng Kopi Banaran;Semarang
576;reshell;;Nature;;Pasar Kebon Empring Bintaran;Jogja
577;neille;;Culture;;Watu Gunung Ungaran;Semarang
578;mubera;;History;;Pantai Nglambor;Jogja
579;tendekai;;Tourist Attraction;;The Lost World Castle;Jogja
580;knappenberger;;Culinary;;Wisata Eling Bening;Semarang
581;cares;;Culinary;;Grand Maerakaca;Semarang
582;sire;;Culinary;;Geoforest Watu Payung Turunan;Jogja
583;upinder;;Nature;;Pasar Kebon Empring Bintaran;Jogja
584;lilyin;;Culture;;Taman Pelangi Yogyakarta;Jogja
585;kymone;;Culinary;;Obyek Wisata Goa Kreo;Semarang
586;ennen;;Tourist Attraction;;Kawasan Wisata Sosrowijayan;Jogja
587;shakeva;;Culture;;Bukit Paralayang, Watugupit;Jogja
588;aseya;;Tourist Attraction;;The Lost World Castle;Jogja
589;jakyriah;;Culture;;The Lost World Castle;Jogja
590;tracylynn;;Nature;;Bukit Wisata Pulepayung;Jogja
591;nosay;;Culinary;;Air Terjun Kedung Pedut;Jogja
592;drangel;;History;;Geoforest Watu Payung Turunan;Jogja
593;shealene;;Culinary;;Wisata Kalibiru;Jogja
594;hemanshu;;History;;Old City 3D Trick Art Museum;Semarang
595;hriti;;Tourist Attraction;;Goa Pindul;Jogja
596;staffan;;Nature;;Air Terjun Semirang;Semarang
597;athey;;Nature;;Bunker Kaliadem Merapi;Jogja
598;shaquinta;;Nature;;Monumen Sanapati;Jogja
599;ziare;;Nature;;Waduk Jatibarang;Semarang
600;kaladin;;Nature;;Waduk Jatibarang;Semarang
601;banafsheh;;Nature;;Gua Maria Kerep Ambarawa;Semarang
602;hidekazu;;Nature;;Jurang Tembelan Kanigoro;Jogja
603;yadram;;Nature;;Monumen Sanapati;Jogja
604;mancilla;;Tourist Attraction;;Jembatan Biru Ambarawa;Semarang
605;vule;;History;;Kawasan Wisata Sosrowijayan;Jogja
606;tavarius;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
607;oluremi;;Culture;;Masjid Agung Ungaran;Semarang
608;talicia;;Culinary;;Gembira Loka Zoo;Jogja
609;demitrie;;Nature;;Water Blaster Bukit Candi Golf;Semarang
610;ehtel;;Nature;;Kampoeng Rawa;Semarang
611;katerinne;;Tourist Attraction;;Hutan Pinus Kayon;Semarang
612;gasser;;Nature;;Water Blaster Bukit Candi Golf;Semarang
613;ananio;;History;;Obyek Wisata Goa Kreo;Semarang
614;yannette;;Tourist Attraction;;Pantai Marina;Semarang
615;jobi;;History;;Watu Gunung Ungaran;Semarang
616;christopherjohn;;History;;Kota Lama Semarang;Semarang
617;ahyan;;Nature;;Pantai Krakal;Jogja
618;ailiana;;Culinary;;Alun-alun Utara Keraton Yogyakarta;Jogja
619;dukey;;Culture;;Kampoeng Rawa;Semarang
620;chalres;;Culture;;Taman Kasmaran;Semarang
621;jhasir;;Culture;;Wisata Lereng Kelir;Semarang
622;yusaku;;Tourist Attraction;;Flower Farm Setiya Aji;Semarang
623;shawnesha;;Nature;;Goa Rancang Kencono;Jogja
624;derriyah;;Culture;;Kampung Pelangi;Semarang
625;jachelle;;Culinary;;Jembatan Biru Ambarawa;Semarang
626;vonnette;;Culinary;;Watu Mabur Mangunan;Jogja
627;shariya;;Tourist Attraction;;Pantai Marina;Semarang
628;huber;;Culinary;;Pantai Kukup;Jogja
629;tiahja;;Nature;;Kampung Wisata Taman Sari;Jogja
630;nacimo;;Nature;;Kawasan Wisata Sosrowijayan;Jogja
631;spada;;Culinary;;Pantai Marina;Semarang
632;makahia;;Tourist Attraction;;Monumen Sanapati;Jogja
633;lauralynn;;Nature;;Pantai Sundak;Jogja
634;lorria;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
635;bily;;Culture;;Pantai Nguluran;Jogja
636;dahra;;Tourist Attraction;;Puncak Segoro;Jogja
637;takyla;;Culture;;The World Landmarks - Merapi Park Yogyakarta;Jogja
638;marna;;Nature;;Wisata Mangrove Tapak;Semarang
639;jaeanna;;History;;Brown Canyon;Semarang
640;jamoy;;Nature;;Hutan Pinus Pengger;Jogja
641;huberty;;Nature;;Selected Places;Jogja
642;constanze;;Nature;;Gua Maria Kerep Ambarawa;Semarang
643;keauna;;History;;Alun Alun Selatan Yogyakarta;Jogja
644;ophatell;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
645;arii;;Culture;;Pantai Drini;Jogja
646;orva;;Nature;;Bendung Lepen;Jogja
647;azizul;;History;;The Lost World Castle;Jogja
648;christis;;Culinary;;Air Terjun Kedung Pedut;Jogja
649;kahli;;Culture;;Wisata Eling Bening;Semarang
650;chrishaud;;Nature;;Taman Kasmaran;Semarang
651;laurennicole;;History;;Pantai Nguluran;Jogja
652;kassia;;History;;Benteng Pendem;Semarang
653;denyel;;Culinary;;Kauman Pakualaman Yogyakarta;Jogja
654;greenwood;;Nature;;Pantai Indrayanti;Jogja
655;catron;;Nature;;Pantai Patihan;Jogja
656;ogata;;History;;Pantai Ngrenehan;Jogja
657;hiltrud;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
658;lenart;;History;;Saloka Theme Park;Semarang
659;catherline;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
660;okal;;Tourist Attraction;;Goa Pindul;Jogja
661;ores;;Nature;;Candi Prambanan;Jogja
662;summaiya;;Culture;;Bendung Lepen;Jogja
663;darna;;Culinary;;De Mata Museum Jogja;Jogja
664;mahfuzah;;Culture;;Desa Wisata Lembah Kalipancur;Semarang
665;cyani;;Culture;;Monumen Palagan Ambarawa;Semarang
666;deshawndre;;Tourist Attraction;;Wisata Mangrove Tapak;Semarang
667;perla;;Nature;;Watu Lumbung;Jogja
668;amiee;;Tourist Attraction;;Selected Places;Jogja
669;adelfina;;Culture;;Candi Ijo;Jogja
670;chrishayla;;Culture;;Pantai Indrayanti;Jogja
671;rouba;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
672;aletha;;History;;Lawang Sewu;Semarang
673;caliel;;Culture;;Gua Maria Kerep Ambarawa;Semarang
674;ishay;;Culinary;;Candi Gedong Songo;Semarang
675;vinish;;History;;Pantai Marina;Semarang
676;jerrine;;Culture;;Jembatan Biru Ambarawa;Semarang
677;isaah;;Nature;;Semarang Chinatown;Semarang
678;amhir;;Nature;;The Lost World Castle;Jogja
679;pandelica;;Culture;;Alun Alun Selatan Yogyakarta;Jogja
680;emilian;;Culinary;;Pantai Ngrenehan;Jogja
681;pascoe;;Culture;;Wisata Mangrove Tapak;Semarang
682;cambrynn;;History;;Wisata Lereng Kelir;Semarang
683;rowden;;Tourist Attraction;;Benteng Pendem;Semarang
684;joshan;;Culinary;;Pantai Wediombo;Jogja
685;matisyahu;;Tourist Attraction;;Pasar Beringharjo;Jogja
686;laureano;;History;;Pantai Baruna;Semarang
687;erandi;;History;;Kampoeng Kopi Banaran;Semarang
688;hunterjr;;Culinary;;Durian Gardens and Tourism Education Watu Simbar;Semarang
689;beeck;;Nature;;Kampung Batik Gedong Semarang;Semarang
690;corvina;;Nature;;Selected Places;Semarang
691;theora;;Nature;;Kampung Tematik Jawi;Semarang
692;marcina;;Tourist Attraction;;Grand Maerakaca;Semarang
693;nieki;;Culinary;;Grand Maerakaca;Semarang
694;tameeka;;Culinary;;Puncak Segoro;Jogja
695;boman;;Culture;;Kota Lama Semarang;Semarang
696;doriano;;History;;Kawasan Malioboro;Jogja
697;demesha;;Culinary;;La Kana Chapel;Semarang
698;ibrohim;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
699;jerriyah;;History;;Selected Places;Semarang
700;nadir;;History;;Kampung Batik Gedong Semarang;Semarang
701;tolbert;;History;;Kawasan Malioboro;Jogja
702;caoimha;;Nature;;Taman Pelangi Yogyakarta;Jogja
703;rejoyce;;Culture;;Kawasan Wisata Sosrowijayan;Jogja
704;scheiding;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
705;kajia;;Tourist Attraction;;Bendung Lepen;Jogja
706;flarity;;History;;Pantai Samas;Jogja
707;jamesetta;;Culinary;;Alun Alun Selatan Yogyakarta;Jogja
708;corzatt;;Tourist Attraction;;Kawasan Malioboro;Jogja
709;nelton;;Culture;;Grand Maerakaca;Semarang
710;rommert;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
711;tiburtius;;Culinary;;Galaxy Waterpark Jogja;Jogja
712;shaddai;;Culture;;Kebun Teh Nglinggo;Jogja
713;feagin;;Culinary;;Hutan Pinus Kayon;Semarang
714;eluterio;;Culture;;Wisata Kaliurang;Jogja
715;lexia;;Nature;;Hutan Pinus Kayon;Semarang
716;hameem;;History;;Kampung Pelangi;Semarang
717;lockyer;;Culture;;Pasar Beringharjo;Jogja
718;kemeny;;History;;Gua Maria Kerep Ambarawa;Semarang
719;techiya;;History;;Benteng Pendem;Semarang
720;naavya;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
721;paulcin;;Tourist Attraction;;Pantai Marina;Semarang
722;antrim;;History;;Pantai Nguluran;Jogja
723;decotis;;History;;Semarang Contemporary Art Gallery;Semarang
724;mellinger;;Nature;;Seribu Batu Songgo Langit;Jogja
725;takylah;;Culinary;;Watu Lumbung;Jogja
726;naethyn;;History;;Pantai Marina;Semarang
727;erbe;;Tourist Attraction;;Waduk Jatibarang;Semarang
728;serik;;Culinary;;Pantai Indrayanti;Jogja
729;tonisha;;Tourist Attraction;;Selected Places;Jogja
730;naeshaun;;History;;Tebing Breksi;Jogja
731;sruly;;Tourist Attraction;;Pantai Parangtritis;Jogja
732;gesina;;Culinary;;Kauman Pakualaman Yogyakarta;Jogja
733;phoebi;;History;;Nol Kilometer Jl.Malioboro;Jogja
734;rakiem;;Culture;;Semarang Chinatown;Semarang
735;talor;;Culture;;Masjid Agung Ungaran;Semarang
736;felicien;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
737;darine;;Nature;;Pantai Sundak;Jogja
738;renorda;;Nature;;Puncak Gunung Api Purba - Nglanggeran;Jogja
739;jennier;;Culinary;;Watu Gunung Ungaran;Semarang
740;pazjimenez;;Culture;;Benteng Pendem;Semarang
741;jamisyn;;Nature;;Pantai Indrayanti;Jogja
742;leiyla;;Culinary;;Kampung Tematik Jawi;Semarang
743;nickholas;;Nature;;Pintoe Langit Dahromo;Jogja
744;tylina;;Culinary;;Hutan Wisata Tinjomoyo Semarang;Semarang
745;patrina;;History;;Museum Kereta Ambarawa;Semarang
746;kree;;Culture;;Pantai Marina;Semarang
747;jimmey;;Nature;;The World Landmarks - Merapi Park Yogyakarta;Jogja
748;lariesha;;Nature;;Wisata Kaliurang;Jogja
749;nickoy;;History;;Jembatan Biru Ambarawa;Semarang
750;nkenge;;Culinary;;Gembira Loka Zoo;Jogja
751;ulan;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
752;dennison;;Nature;;Monumen Sanapati;Jogja
753;hansfriedrich;;Tourist Attraction;;Kampung Tematik Jawi;Semarang
754;olutomi;;Tourist Attraction;;Tugu Pal Putih Jogja;Jogja
755;raycine;;Nature;;Watu Mabur Mangunan;Jogja
756;taufeeq;;Nature;;Water Blaster Bukit Candi Golf;Semarang
757;paskell;;Tourist Attraction;;Sindu Kusuma Edupark (SKE);Jogja
758;nashiyah;;Culture;;Kampung Wisata Kadipaten;Jogja
759;gur;;Culinary;;Monumen Palagan Ambarawa;Semarang
760;rahn;;Culinary;;Taman Pandanaran;Semarang
761;gabrille;;Tourist Attraction;;Kampung Pelangi;Semarang
762;myelle;;History;;Pantai Indrayanti;Jogja
763;swope;;Nature;;Taman Srigunting;Semarang
764;layson;;History;;Wisata Kalibiru;Jogja
765;camillo;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
766;braijon;;Culture;;Candi Prambanan;Jogja
767;rayfus;;Culinary;;Embung Tambakboyo;Jogja
768;maari;;Nature;;Candi Gedong Songo;Semarang
769;meganmarie;;Nature;;Pantai Jogan;Jogja
770;shahil;;Tourist Attraction;; Pantai Cipta;Semarang
771;fabyola;;Culture;;Watu Gunung Ungaran;Semarang
772;tiga;;Culture;;Pantai Samas;Jogja
773;noralba;;History;;Gua Maria Kerep Ambarawa;Semarang
774;sybella;;History;;Pantai Ngrenehan;Jogja
775;calvyn;;History;;Indonesia Kaya Park;Semarang
776;ryelee;;Culinary;;Saloka Theme Park;Semarang
777;tiffanni;;Culinary;;Jurang Tembelan Kanigoro;Jogja
778;kanesadas;;History;;Candi Ijo;Jogja
779;lanel;;Culture;;Gua Maria Kerep Ambarawa;Semarang
780;metody;;Culinary;;Air Terjun Kedung Pedut;Jogja
781;kenze;;History;;Kampoeng Rawa;Semarang
782;mohtad;;Nature;;Wisata Eling Bening;Semarang
783;airiana;;Culinary;;Taman Kasmaran;Semarang
784;kevin;;Tourist Attraction;;The World Landmarks - Merapi Park Yogyakarta;Jogja
785;amairani;;Nature;;Pantai Indrayanti;Jogja
786;bhorelal;;Culture;;Hutan Pinus Asri;Jogja
787;aliesha;;Nature;;Hutan Pinus Pengger;Jogja
788;dashira;;Nature;;Watu Lumbung;Jogja
789;florimond;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
790;bernet;;History;;Tugu Muda Semarang;Semarang
791;retia;;Tourist Attraction;;De Mata Museum Jogja;Jogja
792;madan;;Tourist Attraction;;Galaxy Waterpark Jogja;Jogja
793;sclater;;Nature;;Taman Pandanaran;Semarang
794;laithan;;History;;Kampung Pelangi;Semarang
795;arseno;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
796;forestal;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
797;nahiara;;Nature;;Geoforest Watu Payung Turunan;Jogja
798;gangadhar;;Nature;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
799;rizzo;;Tourist Attraction;;Wisata Eling Bening;Semarang
800;leask;;Culture;;Candi Ijo;Jogja
801;larell;;Culture;;Kampung Pelangi;Semarang
802;cassander;;Culture;;Goa Pindul;Jogja
803;clouse;;Culinary;;Green Village Gedangsari;Jogja
804;pedrotti;;Nature;;The Lost World Castle;Jogja
805;hieu;;Culinary;;Wisata Kalibiru;Jogja
806;kyrhys;;Tourist Attraction;;Bukit Wisata Pulepayung;Jogja
807;vidolina;;Culture;;Seribu Batu Songgo Langit;Jogja
808;kearson;;Culinary;;Pantai Glagah;Jogja
809;safeena;;Nature;;Goa Rancang Kencono;Jogja
810;anneluise;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
811;vonzetta;;Culinary;;Bunker Kaliadem Merapi;Jogja
812;khady;;Tourist Attraction;;Watu Lumbung;Jogja
813;beane;;Culture;;Hutan Mangrove Kulon Progo;Jogja
814;sohpia;;Tourist Attraction;;Desa Wisata Pulesari;Jogja
815;carabella;;Culture;;Taman Pelangi Yogyakarta;Jogja
816;fatia;;Culinary;;Brown Canyon;Semarang
817;wathena;;Culture;;Kawasan Malioboro;Jogja
818;idette;;Nature;;Kawasan Malioboro;Jogja
819;kenitra;;Culture;;Tugu Muda Semarang;Semarang
820;hibaaq;;Nature;;Kampoeng Rawa;Semarang
821;megin;;Culture;;Pantai Patihan;Jogja
822;mixie;;Nature;;Watu Lumbung;Jogja
823;hasini;;Culture;;Taman Pelangi Jogja;Jogja
824;hamwi;;Tourist Attraction;;Galaxy Waterpark Jogja;Jogja
825;xhuliana;;Nature;;Green Village Gedangsari;Jogja
826;glennie;;Nature;;Kota Lama Semarang;Semarang
827;sumru;;History;;Pasar Beringharjo;Jogja
828;bhumika;;Culture;;Jurang Tembelan Kanigoro;Jogja
829;nahoa;;Culinary;;Seribu Batu Songgo Langit;Jogja
830;tomoye;;History;;Nol Kilometer Jl.Malioboro;Jogja
831;domerese;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
832;makailey;;Tourist Attraction;;Monumen Serangan Umum 1 Maret;Jogja
833;venjah;;Culinary;;Kampung Pelangi;Semarang
834;harlay;;Nature;;Pantai Nglambor;Jogja
835;reeyan;;History;;Pasar Kebon Empring Bintaran;Jogja
836;jarden;;Culinary;;Semarang Chinatown;Semarang
837;leahla;;History;;Umbul Sidomukti;Semarang
838;jarayah;;Tourist Attraction;;Flower Farm Setiya Aji;Semarang
839;aloisie;;Tourist Attraction;;Benteng Pendem;Semarang
840;raeshell;;Culinary;;Kampung Tematik Jawi;Semarang
841;delson;;Culinary;;Indonesia Kaya Park;Semarang
842;laquil;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
843;yadelis;;Nature;;Brown Canyon;Semarang
844;lacharles;;History;;Lava Bantal;Jogja
845;ismaiel;;Culture;;Jurang Tembelan Kanigoro;Jogja
846;angelyka;;Nature;;Gembira Loka Zoo;Jogja
847;klimkiewicz;;Culture;;Desa Wisata Pulesari;Jogja
848;carlmontia;;Culture;;Pantai Depok Jogja;Jogja
849;seriyah;;Culinary;;Taman Kasmaran;Semarang
850;mircale;;Culture;;Tebing Breksi;Jogja
851;chafton;;Culinary;;Nol Kilometer Jl.Malioboro;Jogja
852;bathesda;;Culinary;;Bentara Budaya Yogyakarta (BBY);Jogja
853;synovia;;Culinary;;Pantai Glagah;Jogja
854;duwa;;History;;Kawasan Wisata Sosrowijayan;Jogja
855;tenoch;;Culture;;Green Village Gedangsari;Jogja
