Event_Id,Event_Name,Description,Category,City,Price,Rating,Pelaksanaan,Regist
134,Become An Activity Leader! --55+ Only,Manhattan/Brighton Beach Senior Center is looking for activity leaders for any and all topics! Volunteer once a week to share your particular field of interest with our members. Contact us and we will help you develop an opportunity tailored specifically to you and your talents!,Helping_Neighbors_in_Need,BANTAENG,440000,5,2/11/2022,10/13/2022
135,Google Adwords Plan for Professionals,"This plan helps an organization determine how to spend its advertising dollars and manage this program. This project involves keyword research, ad copywriting, and account optimization guidelines.",Strengthening_Communities,PEMALANG,955000,5,6/12/2022,11/16/2022
136,Photographer,"The Family Center is a New York City non-profit dedicated to strengthening families affected by illness, crisis, and loss. We are currently seeking a volunteer event photographer to capture compelling images of the children and families in our care.",Strengthening_Communities,CIMAHI,594000,2,9/8/2023,7/20/2023
137,Boys Scout Leader,Oversee our boys scout on saturdays as a troup leader,Strengthening_Communities,BOLAANG MONGONDOW TIMUR,756000,3,5/10/2023,9/15/2023
138,World Cares Center Annual Volunteer Recruitment Event,"We empower communities by training volunteers to prepare and respond to disasters. On 6/22/11, we will host an info session at our office where we are asking anyone interested in service to learn more about volunteer opportunities at WCC. Everyone has something to contribute.",Emergency_preparedness,DOGIYAI,181000,3,12/6/2023,5/23/2023
139,Overnight Night Volunteer,"The Olivieri Drop-In Center participates in the Emergency Shelter Network Respite Bed Program, a network of volunteer-run emergency respite sites hosted by various Congregations and community organizations throughout New York City.",Helping_Neighbors_in_Need,KUBU RAYA,265000,5,9/17/2023,8/28/2023
140,Reading Program Volunteers,The Wendy Hilliard Foundation is looking for volunteers to come in on Saturday's from 3:30-6:30PM at Riverbank State Park to read with gymnastics students before or after they come to class.,Education,DENPASAR,792000,3,3/16/2023,2/24/2023
141,Volunteer Program Volunteer,NYAWC is seeking a volunteer to assist our Administration department with our busy office.,Strengthening_Communities,BANGKA TENGAH,348000,2,9/21/2023,1/9/2023
142,Help A Middle School Student Learn A New Skill --55+ Only,"At Citizen Schools, middle school students work side-by-side with experts like you to explore new fields, learn new skills, and create something real for their community.",Education,LOMBOK TIMUR,177000,2,12/24/2022,4/12/2022
143,Volunteer to teach ESL students in Chinatown!,"CVM AmeriCorpsâ€™ English Language Literacy program offers free ESL classes to adult learners in the Chinatown and LES community. We currently have four classes - Beginner 1,Beginner 2, Intermediate, and Advanced Conversation. Our classes run on a Monday to Thursday schedule, from 6:30 â€“ 8:30pm.",Helping_Neighbors_in_Need,MAMUJU TENGAH,533000,5,11/30/2022,10/11/2022
144,Computers / Technical Support Volunteer Opportunity,"Windows desktop support and system administration, networking, software updating and configuration, and office equipment troubleshooting.",Strengthening_Communities,BONDOWOSO,694000,2,8/9/2023,8/19/2023
145,GED Math/Humanities Tutor,"Pre-GED/GED Literacy and/or Math tutoring. Experience highly desirable but not essential. Proven ability to manage learners. Strong organizational, computer, verbal (oral and written) math, communication skills. Commitment to caring and Helping_Neighbors_in_Need others.",Helping_Neighbors_in_Need,PASER,634000,1,4/2/2023,1/15/2023
146,Help feed our Bronx community,"Momentum needs volunteers to help with a dinner program, located on East 165th Street near the Grand Concourse in the Bronx, offering a nutritious hot meal and pantry to take home, as well as social services.",Helping_Neighbors_in_Need,HUMBANG HASUNDUTAN,832000,1,9/17/2023,8/28/2023
147,Volunteer at Summer Outdoor Movie Nights-Queens,"This opportunity is located in Little Bay Park, Fort Totten. The dates are August 16, 23, and 30 at 8pm. Volunteers are needed for the following special events: singers, clowns, magicians, arts & crafts.",Strengthening_Communities,BENGKULU,203000,1,4/11/2022,10/15/2022
148,Step Team Instructor,The PAL BBC Steppers Step team program seeks an instructor available on Wednesday from 5:00pm â€“ 7:30pm and Saturday mornings from 11:00 am â€“ 1:00 pm. The BBC Steppers will consist of about 20 middle school and teen participants with or without formal experience in stepping.,Health,WAROPEN,960000,5,12/7/2023,6/22/2023
149,Audience support,"Help pass out programs, serve food to performers, support audience members.",Strengthening_Communities,BANDUNG,141000,3,3/28/2023,8/3/2023
150,Nonprofit Development - Public Relations,Help our nonprofit tell its story,Strengthening_Communities,OGAN ILIR,212000,3,2/25/2023,5/2/2023
151,Queens Fitness Instructor for Shape Up NY!,NYC Parks and Recreation seeks your participation to enrich our parks! Shape Up New York is a free fitness program for all ages and is looking for a Zumba instructor at Forest Park Wallenburg Square in Queens. Volunteers must have some experience as a fitness instructor.,Health,PALOPO,705000,4,6/19/2023,5/30/2023
152,Give the Gift of Bicycling!,"Change a community! Give the gift of self confidence, independence, health, and a smaller carbon footprint! Volunteer for Bike New York!",Strengthening_Communities,LAMONGAN,343000,5,9/6/2023,5/20/2023
153,Petition Assistance,Assist the Database Coordinator with recording contact information of Waterkeeper Alliance's petition signers in an Excel spreadsheet to be uploaded to the database. Send the petitions to the appropriate policy maker (either EPA Administrator Lisa Jackson or President Barack Obama).,Strengthening_Communities,SERAM BAGIAN TIMUR,571000,5,10/1/2023,12/21/2022
154,Food Pantry Volunteers,Volunteers needed on Weds 5-7pm at SI Food Pantry,Strengthening_Communities,NAGEKEO,646000,5,9/29/2023,9/9/2023
155,Musician for Alzheimer's Program,"Bring the joy of music to seniors with Alzheimer's and related dementia at Lenox Hill Neighborhood House, the oldest and largest social and educational services organization on Manhattan's Upper East Side.",Strengthening_Communities,JAKARTA UTARA,112000,3,3/20/2023,2/28/2023
156,Events Coordinator,"ARTs East New York Inc. is looking for open-minded, motivated volunteers with an interest in the arts and community development to further the mission of our organization. Volunteers should have strong work ethic and willingness to explore the idea of using the arts as a tool for change.",Strengthening_Communities,KONAWE KEPULAUAN,977000,3,4/19/2023,3/30/2023
157,Best Buddies NYC Friendship Walk 2011,"Join us on April 3, 2011 for the Best Buddies NYC Friendship Walk and help us step closer to a more accepting and inclusive future for people with intellectual and developmental disabilities!",Strengthening_Communities,WARINGIN TIMUR,159000,5,2/24/2023,4/2/2023
158,Volunteer for NYLAG's Food Stamps Project,"Volunteers needed to file for fair hearings, do client advocacy and screen clients for food stamps.",Helping_Neighbors_in_Need,D U M A I,310000,3,8/12/2022,11/18/2022
159,Girl Scout Series - East Harlem,"We are New York Cityâ€™s largest girls-only youth and leadership development program where girls learn to lead with courage, confidence and character to make their communities and the world a better place.",Strengthening_Communities,POSO,633000,3,9/21/2023,1/9/2023
160,Undergraduate and Graduate Students Fall/Spring Interns wanted to work with Class Wish,We are recruiting outstanding undergraduate and graduate students as interns for the 2011-2012 school year to collaborate on the boldest nonprofit initiative we know.,Education,BANGKA SELATAN,258000,2,12/26/2022,6/12/2022
161,We Promote Knowledge & Love: Parade Day in Harlem,"Join one of The Laundromat Project's teaching artists Shani Peters and support this community interactive, social practice art project. Itâ€™s easy",Education,KARO,341000,2,3/5/2023,4/13/2023
162,Iridescent Science Studio Open House Volunteers,"Come out to the South Bronx to help us hold our first open house! We need volunteers to help staff the event and run educational exhibit tables. Help us express a love of learning, science, and engineering to the community in the poorest congressional district in the country.",Strengthening_Communities,ASAHAN,328000,5,6/27/2023,7/6/2023
163,CEO Expert Advice for Professionals,"This project gives you the rare opportunity to meet with a seasoned CEO of a successful for-profit company that has at least $1,000,000 in annual revenue. You must be the Executive Director, or equivalent, of an organization to be eligible for this project.",Strengthening_Communities,MALUKU TENGAH,263000,1,1/12/2022,11/11/2022
164,"Divert Clothing & Textiles From the Landfill, Neighborhood Greenmarket Textile Recycling Drive",Volunteers are needed to help divert clothing and textile waste from the landfill at our textile recycling drive! Help out your community and enjoy a day outside as you receive bags of textiles and help load the collection truck at the end of the day.,Environment,PURWAKARTA,643000,2,9/28/2023,8/9/2023
165,iMentor: We Need More Male Mentors,Join over a thousand professionals in NYC who mentor teens from underserved communities. Most of them had never served as mentors before joining but iMentorâ€™s flexible and supportive mentoring model gave them the opportunity and confidence to try.,Education,HALMAHERA TIMUR,760000,1,6/1/2023,12/17/2022
166,Intake Delivery Monday,Volunteers help with deliveries and organization of the pantry.,Helping_Neighbors_in_Need,MAMUJU,904000,5,8/10/2023,9/18/2023
167,Make a difference for the LGBTQ community of Queens!,"Queens Pride House, the Lesbian, Gay, Bisexual, Trans, Queer/Questioning center of Queens is seeking volunteers in a variety of roles. Join us for our next orientation session, February 25th at 6:30 to get more involved! For more information: http://queenspridehouse.org/volunteer-opportunities",Strengthening_Communities,TOMOHON,536000,3,12/1/2023,12/23/2022
168,Website CMS Conversion Coordinator,The BCA is currently in need for an individual to rewrite and convert our current Content Management Software to a more functional CMS (possible Drupal),Strengthening_Communities,BIREUEN,573000,5,5/30/2023,10/5/2023
169,Brand Identity for Professionals,"Creating a brand identity will explore an organization's history, values, vision, mission, and key stakeholders.",Strengthening_Communities,TEBING TINGGI,119000,3,3/31/2023,11/3/2023
170,Writing Tutor,Help middle school students improve their writing skills.,Education,PURBALINGGA,617000,5,3/2/2023,1/14/2023
171,Garden Greeter,"If you wish to escape the bustling city and enjoy beautiful surroundings, get involved and become an ambassador for the greatest Botanical Garden in the world!",Environment,SINGKAWANG,125000,4,8/17/2023,7/28/2023
